accuracy_base,accuracy_base_err,accuracy_large,accuracy_large_err,dynamic_accuracy,dynamic_accuracy_err,cost_base,cost_large,dynamic_cost,ibc_base2large,ibc_base2large_err,ibc_base2model,ibc_base2model_err,ibc_large2model,ibc_large2model_err,dibc_base2large,dibc_base2large_err,experiment_name,subject
0.1568627450980392,0.036008825756149464,0.6470588235294118,0.04731762744352022,0.5686274509803921,0.049280995972875316,571846.0,4766848.0,4793673.0,1.1685240637105121e-07,1.4174213987253333e-08,9.753234935546931e-08,1.4456974029971313e-08,-2.9238163112402485e-06,2.546864825261498e-06,-16.533726275377937,15.986593787830564,self_verification_1_base,college_physics
0.46,0.049839743177508444,0.78,0.04142463035441596,0.77,0.04229525846816508,440580.0,4731200.0,4994684.0,7.458129594324363e-08,1.5104438748730626e-08,6.807047006392475e-08,1.4353501388936548e-08,-3.795296868121028e-08,2.2468955255264913e-07,-8.729837416975988,26.68440016988116,self_verification_1_base,computer_security
0.4,0.03195741847747845,0.7361702127659574,0.0287486266537542,0.7276595744680852,0.02910129069838674,996326.0,11258688.0,11707862.0,3.2757586680917843e-08,4.188663437506261e-09,3.0589410750062844e-08,4.035110964582665e-09,-1.8947308388001626e-08,9.107123063788795e-08,-6.618851235820798,17.15550067445122,self_verification_1_base,conceptual_physics
0.2894736842105263,0.042475862119655546,0.5789473684210527,0.04624186159020837,0.5789473684210527,0.04644602091222324,464520.0,5266240.0,5524015.0,6.028541527005455e-08,1.3076439066597387e-08,5.721394807397306e-08,1.2439958066042015e-08,0.0,2.5425424979669235e-07,-5.094876069647272,29.14757302505938,self_verification_1_base,econometrics
0.35172413793103446,0.039654913921506676,0.6827586206896552,0.038649556054337064,0.6482758620689655,0.03979236637497416,603578.0,6646224.0,6644624.0,5.4783034246689405e-08,9.163896933999665e-09,4.9089466317245556e-08,9.299348940917592e-09,2.1551724137931077e-05,3.4670438399245907e-05,-10.392940091280025,22.645532621958726,self_verification_1_base,electrical_engineering
0.3412698412698413,0.02438691300034722,0.8597883597883598,0.017858374064704922,0.8227513227513228,0.019667770001273694,1643306.0,17879648.0,18445139.0,3.1935673596831016e-08,1.861658796641259e-09,2.8656485365702747e-08,1.8646526190131535e-09,-6.549536073436532e-08,4.69783219949322e-08,-10.268104166287769,7.839191585169895,self_verification_1_base,elementary_mathematics
0.25396825396825395,0.03877779391800654,0.4365079365079365,0.04418294918852961,0.42857142857142855,0.04426266681379905,690240.0,5798880.0,6145508.0,3.573156114732738e-08,1.1507266237173396e-08,3.2006342237113664e-08,1.078708113641209e-08,-2.2896326714829626e-08,1.8042547123891559e-07,-10.425569973990212,41.75586603297582,self_verification_1_base,formal_logic
0.28,0.044899888641287286,0.51,0.049989998999799945,0.5,0.050251890762960605,427716.0,4765728.0,4826577.0,5.3019678138280846e-08,1.5489526010838458e-08,5.001294653320484e-08,1.531960569452163e-08,-1.6434123814688834e-07,1.1648829383777725e-06,-5.670972949390859,39.92884850373519,self_verification_1_base,global_facts
0.43870967741935485,0.028183929094773623,0.7967741935483871,0.022854736083168948,0.7612903225806451,0.024251071262208865,1293508.0,14516224.0,14818719.0,2.7079498351853903e-08,2.7442158298074664e-09,2.3850322568815396e-08,2.7490358466507206e-09,-1.173039916948775e-07,1.1016204065616871e-07,-11.924799126928558,13.517454682961514,self_verification_1_base,high_school_biology
0.35467980295566504,0.0335782330628142,0.7093596059113301,0.03186861539748736,0.6896551724137931,0.032550867699700996,997550.0,9486080.0,9995909.0,4.178341867857745e-08,5.453676550745013e-09,3.722627308580688e-08,5.197167424726121e-09,-3.864910292968215e-08,8.935154315592896e-08,-10.906588634661041,17.02759764533236,self_verification_1_base,high_school_chemistry
0.47,0.04990991885387111,0.79,0.0407308237088326,0.76,0.04292346959909279,473488.0,4583104.0,4794157.0,7.786615586468421e-08,1.567555061923684e-08,6.711923547024778e-08,1.5235776996787015e-08,-1.4214439027163806e-07,2.8036954533763306e-07,-13.80178625115695,26.152939473963933,self_verification_1_base,high_school_computer_science
0.42424242424242425,0.038475556169042996,0.6909090909090909,0.03597589420273597,0.6666666666666666,0.036810508691615514,532935.0,6299680.0,6492903.0,4.624214642171046e-08,9.134232379819887e-09,4.067542685199692e-08,8.934327311917845e-09,-1.2546345022292526e-07,2.6638206908415174e-07,-12.038194591892887,25.984351818427392,self_verification_1_base,high_school_european_history
0.5,0.035533452725935076,0.7676767676767676,0.030012551923490127,0.7626262626262627,0.03031371053819892,799657.0,9459456.0,9758661.0,3.091027490092641e-08,5.371041978939688e-09,2.9314225401201145e-08,5.213418482875562e-09,-1.6879748167660873e-08,1.4256994639436208e-07,-5.163491767190428,23.580285424524902,self_verification_1_base,high_school_geography
0.49222797927461137,0.03598643927766684,0.8756476683937824,0.023752701425891296,0.8808290155440415,0.02338193534812143,831694.0,9067552.0,9506776.0,4.655491742562475e-08,5.235472886867712e-09,4.47950850803981e-08,4.946983021678421e-09,1.1796593879795016e-08,7.588440615506959e-08,-3.780121290169026,15.165814939820288,self_verification_1_base,high_school_government_and_politics
0.35384615384615387,0.0242126822699115,0.7102564102564103,0.022971121331932836,0.6820512820512821,0.02361088430892784,1652304.0,18421632.0,18896325.0,2.1253699397510527e-08,1.9902727121827893e-09,1.903298124057772e-08,1.961204148956744e-09,-5.941761981981663e-08,6.93955007756897e-08,-10.448619392786386,12.468838849200042,self_verification_1_base,high_school_macroeconomics
0.25555555555555554,0.026544645381797044,0.6925925925925925,0.028081105633930077,0.662962962962963,0.02882088466625326,1524812.0,12639696.0,13167626.0,3.931998184029964e-08,3.476555863005202e-09,3.499217692624888e-08,3.3653732089973537e-09,-5.61241634868819e-08,7.62206797737314e-08,-11.00662999191705,11.626228328210573,self_verification_1_base,high_school_mathematics
0.3907563025210084,0.03162714865063568,0.7983193277310925,0.02600949880639676,0.7521008403361344,0.028047967224176892,1078350.0,11203040.0,11276470.0,4.025437077185416e-08,4.044409160027295e-09,3.5432465769683634e-08,4.145127608197357e-09,-6.294224076665946e-07,5.209256231951338e-07,-11.97858744209212,13.573681970334869,self_verification_1_base,high_school_microeconomics
0.2913907284768212,0.036978799352513254,0.5695364238410596,0.04029400936193344,0.5562913907284768,0.040565279022817355,827045.0,6975200.0,7364125.0,4.524051448999553e-08,8.89541501600735e-09,4.052278115789551e-08,8.396800860229563e-09,-3.4055494279315674e-08,1.4701156494061121e-07,-10.428116004611967,25.586555649511862,self_verification_1_base,high_school_physics
0.5541284403669725,0.021291774349313636,0.8697247706422019,0.014418616532240547,0.8422018348623853,0.015630022970092496,2265475.0,25584720.0,26464192.0,1.3533728483715034e-08,1.1027163438672841e-09,1.1904490411430193e-08,1.0914968766827143e-09,-3.129484029032939e-08,2.4179117096853753e-08,-12.038353468116956,10.789386318984617,self_verification_1_base,high_school_psychology
0.24537037037037038,0.029278654191606142,0.6435185185185185,0.03258908267280408,0.6064814814814815,0.033317478763703126,1007418.0,9845184.0,10161992.0,4.505076827652465e-08,4.95709867887221e-09,3.9445976526172725e-08,4.84503024164794e-09,-1.1690688693794658e-07,1.471106241140146e-07,-12.44105697809488,14.438961611494749,self_verification_1_base,high_school_statistics
0.45098039215686275,0.03483835769516975,0.7794117647058824,0.029030837706833623,0.7450980392156863,0.030587591351604305,652178.0,8082944.0,8328395.0,4.419885817276706e-08,6.102824008322409e-09,3.831544197601807e-08,6.039520773783001e-09,-1.3979867871875064e-07,1.7181011657878582e-07,-13.311240244604392,18.16562243923286,self_verification_1_base,high_school_us_history
0.4345991561181435,0.03219945288863115,0.7172995780590717,0.029250907402373585,0.7046413502109705,0.02969633871342281,838996.0,9084448.0,9503737.0,3.4285618537458986e-08,5.275873051481921e-09,3.116563946837269e-08,5.055281953893832e-09,-3.018974465846045e-08,9.941397809202892e-08,-9.099964364584945,20.323864371761687,self_verification_1_base,high_school_world_history
0.47085201793721976,0.03342553434018313,0.6502242152466368,0.03193552116216749,0.6412556053811659,0.032190792004199886,889426.0,10654848.0,10950630.0,1.8368094825745063e-08,4.733973940827156e-09,1.6936699369573076e-08,4.6123668066435e-09,-3.032168916793746e-08,1.5330381889761731e-07,-7.792835728209095,34.57304519056921,self_verification_1_base,human_aging
0.3969465648854962,0.04274725914262663,0.816793893129771,0.033797966115653076,0.816793893129771,0.03392770926494735,523857.0,6224416.0,6526191.0,7.365020311942651e-08,9.559469141253205e-09,6.994734519010019e-08,9.092276579993638e-09,0.0,1.586923111524542e-07,-5.027627586202302,17.445890254050795,self_verification_1_base,human_sexuality
0.49586776859504134,0.0454529931247308,0.8347107438016529,0.03376740053229787,0.8347107438016529,0.03390780612972774,491771.0,5622848.0,5901008.0,6.603739823171851e-08,1.1035387313970874e-08,6.264154726565162e-08,1.048341290487451e-08,0.0,1.7203659957800935e-07,-5.142314895797681,22.433998062505147,self_verification_1_base,international_law
0.46296296296296297,0.04798034492329637,0.6944444444444444,0.044325329062793434,0.7129629629629629,0.04373313040914761,505348.0,5095424.0,5236154.0,5.043086029108918e-08,1.4230944490991785e-08,5.284511772412564e-08,1.3722972867627097e-08,1.3158898968605477e-07,4.42465301426326e-07,4.787262043719389,40.18490163749369,self_verification_1_base,jurisprudence
0.44785276073619634,0.0389494454024767,0.6993865030674846,0.0359144366955207,0.6993865030674846,0.036025113188067656,701902.0,7680256.0,7888624.0,3.604485274482898e-08,7.59208291372068e-09,3.4999787431778814e-08,7.382410275357218e-09,0.0,2.441305947092441e-07,-2.899346878869113,28.944269643039483,self_verification_1_base,logical_fallacies
0.22321428571428573,0.03934618201292432,0.6160714285714286,0.04595489087423002,0.5535714285714286,0.04718471485219583,468049.0,4854752.0,4841010.0,8.955635766933455e-08,1.3791159157204445e-08,7.554541256076669e-08,1.4049317402223765e-08,4.5481007131421915e-06,4.7929986760908125e-06,-15.644835803059257,20.367838250917806,self_verification_1_base,machine_learning
0.5436893203883495,0.049078028153314336,0.8155339805825242,0.03821735323550864,0.7864077669902912,0.040580420156460364,399883.0,4944704.0,5068328.0,5.98141621406376e-08,1.3686577762400689e-08,5.199128330781272e-08,1.3640988786145591e-08,-2.3560322908361642e-07,4.509115479348783e-07,-13.078639828526564,30.26014753009151,self_verification_1_base,management
0.5726495726495726,0.03233915091688298,0.8461538461538461,0.023586313102764097,0.8162393162393162,0.0253721396717229,993526.0,11140608.0,11310704.0,2.6953982780889473e-08,3.9446489840134895e-09,2.3610113500973194e-08,3.984067400974112e-09,-1.758685090450682e-07,2.0366073823609618e-07,-12.405844832278746,19.56551753418046,self_verification_1_base,marketing
0.5,0.05,0.85,0.03570714214271425,0.79,0.040936018074033236,475104.0,4761632.0,4727970.0,8.165116383236035e-08,1.433351855796172e-08,6.818931045558455e-08,1.519448342550754e-08,1.7824252866733985e-06,1.6137150513472407e-06,-16.487031837555442,23.69011594663917,self_verification_1_base,medical_genetics
0.6079182630906769,0.01744737200554094,0.8722860791826309,0.011928002150772892,0.8518518518518519,0.0127035988994451,3182779.0,37486112.0,38270139.0,7.70676762202536e-09,6.161207505243237e-10,6.95217847000102e-09,6.150995651659062e-10,-2.6063167889344427e-08,2.2226025937714082e-08,-9.791253467507962,10.756891742112295,self_verification_1_base,miscellaneous
0.4161849710982659,0.026499811370808726,0.6878612716763006,0.024910715861891978,0.6705202312138728,0.02530525813187972,1526173.0,16307904.0,17080468.0,1.837919392377217e-08,2.4604760031596113e-09,1.635144891591724e-08,2.355712887604796e-09,-2.2446089207402615e-08,4.596273149127347e-08,-11.032828840399734,17.49679319203546,self_verification_1_base,moral_disputes
0.35977653631284917,0.01604244998047571,0.5854748603351956,0.016467134977229656,0.5720670391061452,0.01654788799741605,3329652.0,41171296.0,41945754.0,5.9642843218530994e-09,6.075240638138664e-10,5.497460691223988e-09,5.968396353463695e-10,-1.7312522085187805e-08,3.0143941258709425e-08,-7.826984855813669,13.721772328330589,self_verification_1_base,moral_scenarios
0.434640522875817,0.028337839246669976,0.7287581699346405,0.025416125014360504,0.7189542483660131,0.025738854797818695,1230970.0,14377600.0,14722032.0,2.2372094373905973e-08,2.8954870858539726e-09,2.1074228662665404e-08,2.8375923219521544e-09,-2.846402648019759e-08,1.0502146422152859e-07,-5.801270500424644,17.59286697580567,self_verification_1_base,nutrition
0.4212218649517685,0.02799827770531716,0.6881028938906752,0.026269521989609006,0.6527331189710611,0.027040745502307326,1332270.0,14687040.0,14968334.0,1.9983947978056287e-08,2.8748226183791502e-09,1.6977865021702203e-08,2.854515479380728e-09,-1.257395284635084e-07,1.3402346320738238e-07,-15.042487899062607,18.79903593637857,self_verification_1_base,philosophy
0.42901234567901236,0.02749639442884161,0.7222222222222222,0.024883511568822684,0.7098765432098766,0.025251173936494974,1410909.0,15328832.0,15646417.0,2.106707132545638e-08,2.6644952681368095e-09,1.9729833141947884e-08,2.62245201361522e-09,-3.8873621274133296e-08,1.1162847536493279e-07,-6.3475276788598824,17.183020506406084,self_verification_1_base,prehistory
0.26595744680851063,0.026311290035225598,0.5602836879432624,0.02955736560636804,0.5460992907801419,0.029700453247291494,1325645.0,13034400.0,13756453.0,2.5137278996336657e-08,3.3796702019503213e-09,2.253609290495286e-08,3.1919663692283756e-09,-1.9644537399776178e-08,5.803137401995119e-08,-10.347922270198291,17.50804788382343,self_verification_1_base,professional_accounting
0.27444589308996087,0.011393327745485338,0.4817470664928292,0.012757563659275158,0.47392438070404175,0.012752858346533136,7148507.0,63392256.0,67524433.0,3.6857637886633117e-09,3.041134982184785e-10,3.303940839169587e-09,2.832416026244693e-10,-1.8931148856371533e-09,4.3653969077508665e-09,-10.359398251948146,10.665842196357639,self_verification_1_base,professional_law
0.49264705882352944,0.030313674735033033,0.7720588235294118,0.025436194433889843,0.7610294117647058,0.025905280644893044,1156287.0,10383376.0,11100574.0,3.028168089696353e-08,4.288643222252471e-09,2.698859686382507e-08,4.009823397690817e-09,-1.5378475350887696e-08,5.0621195861659386e-08,-10.874838964004384,18.29392258951297,self_verification_1_base,professional_medicine
0.41013071895424835,0.019882149198189935,0.6928104575163399,0.01864810559480681,0.6699346405228758,0.019023726160724508,2533085.0,28688320.0,29169406.0,1.080776902069859e-08,1.0421995692572395e-09,9.753746456525562e-09,1.0330744961857679e-09,-4.755036935904201e-08,5.5373325789076124e-08,-9.752452723169865,12.926834577481555,self_verification_1_base,professional_psychology
0.4909090909090909,0.0476652489548347,0.6454545454545455,0.04561129995622213,0.6181818181818182,0.04653429807913508,452524.0,5233152.0,5178047.0,3.232743784821881e-08,1.3799958669777535e-08,2.6933045775616213e-08,1.4096627801628195e-08,4.949229157558722e-07,1.182470663240783e-06,-16.686729390463654,56.2700621582086,self_verification_1_base,public_relations
0.4326530612244898,0.03165273240535114,0.6244897959183674,0.030937876575301428,0.6122448979591837,0.031192230726795694,945041.0,10886048.0,11007665.0,1.9297515301405338e-08,4.452378972179815e-09,1.7847416015414456e-08,4.416272792868156e-09,-1.006840981045718e-07,3.612405201781003e-07,-7.514435217912635,31.290016157225665,self_verification_1_base,security_studies
0.47761194029850745,0.035231909354026786,0.7860696517412935,0.02892468813736556,0.7711442786069652,0.0297052840567725,814788.0,9490304.0,10001282.0,3.555497003783822e-08,5.25435753457528e-09,3.195259674784066e-08,5.016443233293682e-09,-2.92094241519758e-08,8.114111599445032e-08,-10.131841726104248,19.37636895020837,self_verification_1_base,sociology
0.56,0.04963869458396343,0.86,0.03469870314579494,0.85,0.03588702812826367,424038.0,4739904.0,4799432.0,6.951096257390752e-08,1.4032876766541612e-08,6.627974532122133e-08,1.3999329406094668e-08,-1.679881736325764e-07,8.385754908170633e-07,-4.648500226493905,27.859559244221316,self_verification_1_base,us_foreign_policy
0.3674698795180723,0.03741945302713112,0.4879518072289157,0.03879625812994399,0.4819277108433735,0.03889951252827222,710182.0,7893536.0,8051793.0,1.6772377876802867e-08,7.503658993641513e-09,1.5590288197685928e-08,7.352038283326352e-09,-3.806527601017451e-08,3.4715213113337326e-07,-7.0478359586200074,60.421515988397104,self_verification_1_base,virology
0.5764705882352941,0.03789709356657595,0.8411764705882353,0.02803344808039507,0.8294117647058824,0.028934519961535145,693866.0,8131208.0,8222502.0,3.5591462965255764e-08,6.33812091960604e-09,3.359721156270383e-08,6.333171659561093e-09,-1.2886614544606325e-07,4.412937891180436e-07,-5.603173447797618,24.47878439723645,self_verification_1_base,world_religions
0.4049924682590919,0.004157552492870463,0.6955024747148698,0.0038975730161760437,0.6772828348038161,0.003959721854534007,59855526.0,638067368.0,659333021.0,5.024283235897093e-10,9.85590279749814e-12,4.542128250281092e-10,9.577480668652536e-12,-8.567637171101065e-10,2.612720277824625e-10,-9.596492931989571,2.603594494790585,self_verification_1_base,all
,,,,,,0.0,0.0,0.0,,,,,,,,,self_verification_5_base,abstract_algebra
0.4888888888888889,0.04302252151036938,0.7111111111111111,0.03900922006544494,0.6888888888888889,0.039992628766177166,532202.0,6402816.0,6352937.0,3.7853318617477195e-08,9.892419766851256e-09,3.435992189989752e-08,1.009145073176846e-08,4.455226091586089e-07,1.1200519427703557e-06,-9.228772654999776,35.685330402643196,self_verification_5_base,anatomy
0.3815789473684211,0.039401480593810184,0.7828947368421053,0.03343990759822564,0.7697368421052632,0.034260594244031654,683877.0,7161376.0,7657963.0,6.195536108514787e-08,7.97821124755498e-09,5.5657170665352005e-08,7.486808673485425e-09,-2.6496655645117867e-08,9.640808394407363e-08,-10.165690764258471,16.728807466696434,self_verification_5_base,astronomy
0.39,0.048774993593028795,0.66,0.04737087712930805,0.63,0.048523658709390974,398222.0,4699136.0,4927082.0,6.277735383688212e-08,1.5808883102809847e-08,5.299346855500059e-08,1.5191630207272816e-08,-1.3161011818588625e-07,2.974940377637242e-07,-15.585055253051191,32.21016417964711,self_verification_5_base,business_ethics
0.5018867924528302,0.030714537152732188,0.7886792452830189,0.025078314569983443,0.7433962264150943,0.02688064788905203,1083261.0,12576448.0,12575842.0,2.4953257336732513e-08,3.4500697639102983e-09,2.1014377358946967e-08,3.5515151515308953e-09,7.472445357743338e-05,6.066440881536859e-05,-15.785033290973626,18.388692318022763,self_verification_5_base,clinical_knowledge
0.4375,0.04133986423538423,0.7708333333333334,0.03502472396151391,0.7638888888888888,0.035514466108108246,608382.0,6751296.0,7030729.0,5.4263063642651254e-08,8.820283811698887e-09,5.0820811907062766e-08,8.486010976516113e-09,-2.485191242424671e-08,1.7850412004118833e-07,-6.343636913421244,21.824835484723007,self_verification_5_base,college_biology
0.3,0.04582575694955839,0.53,0.04990991885387112,0.51,0.05024183937956914,547982.0,4687136.0,5020847.0,5.556691053292534e-08,1.6369750549493854e-08,4.694977380269693e-08,1.5203182413918494e-08,-5.993209693417363e-08,2.1221468970896187e-07,-15.507676506726883,36.98838987354721,self_verification_5_base,college_chemistry
0.31,0.046249324319388704,0.62,0.04853864439804639,0.6,0.0492365963917331,455084.0,4587872.0,4800450.0,7.500989646698548e-08,1.6222647076851494e-08,6.673776156024602e-08,1.5545704522423307e-08,-9.408311302204376e-08,3.252420158724528e-07,-11.028058024823856,28.280472230809846,self_verification_5_base,college_computer_science
0.14,0.03469870314579494,0.42,0.049355850717012276,0.39,0.04902071300001973,543946.0,4676768.0,5006300.0,6.775031685371399e-08,1.4598357373241198e-08,5.602424191357297e-08,1.345894056902627e-08,-9.103819962856406e-08,2.1109676440416592e-07,-17.307778745094105,26.68551859607236,self_verification_5_base,college_mathematics
0.3930635838150289,0.03713470269024848,0.6994219653179191,0.03485982497649053,0.6647398843930635,0.03599586301247073,723466.0,7951328.0,8292296.0,4.238575411413364e-08,7.0467900880764804e-09,3.5894094672232644e-08,6.832943630425518e-09,-1.0171652743030309e-07,1.4696093696390994e-07,-15.315663428850815,21.40332906829864,self_verification_5_base,college_medicine
0.1568627450980392,0.036008825756149464,0.6470588235294118,0.04731762744352022,0.6078431372549019,0.04858083574266346,571846.0,4766848.0,5127037.0,1.1685240637105121e-07,1.4174213987253333e-08,9.900361854351721e-08,1.3275168484714173e-08,-1.0887530233991012e-07,1.8827986499862328e-07,-15.274642929352474,15.319422201452154,self_verification_5_base,college_physics
0.46,0.049839743177508444,0.78,0.04142463035441596,0.75,0.04351941398892446,440580.0,4731200.0,4851980.0,7.458129594324363e-08,1.5104438748730626e-08,6.573876773813301e-08,1.4998866295359364e-08,-2.483854942871339e-07,4.974562940104187e-07,-11.856227614816166,26.890638130312748,self_verification_5_base,computer_security
0.4,0.03195741847747845,0.7361702127659574,0.0287486266537542,0.7106382978723405,0.02964400657700965,996326.0,11258688.0,11651690.0,3.2757586680917843e-08,4.188663437506261e-09,2.9153231918903985e-08,4.090849543442637e-09,-6.496637394623169e-08,1.0507498887099408e-07,-11.003114475809324,16.895516783076108,self_verification_5_base,conceptual_physics
0.2894736842105263,0.042475862119655546,0.5789473684210527,0.04624186159020837,0.5614035087719298,0.04668000738510452,464520.0,5266240.0,5262083.0,6.028541527005455e-08,1.3076439066597387e-08,5.668082411036676e-08,1.3155173096205737e-08,4.220317452278773e-06,1.5806209788738784e-05,-5.979209305502273,29.86787594042014,self_verification_5_base,econometrics
0.35172413793103446,0.039654913921506676,0.6827586206896552,0.038649556054337064,0.6620689655172414,0.03941707632064884,603578.0,6646224.0,6729188.0,5.4783034246689405e-08,9.163896933999665e-09,5.066349760859848e-08,9.127677639861063e-09,-2.493811191892126e-07,6.653984013614286e-07,-7.51973068804577,22.735848052147844,self_verification_5_base,electrical_engineering
0.3412698412698413,0.02438691300034722,0.8597883597883598,0.017858374064704922,0.8095238095238095,0.020223880317923895,1643306.0,17879648.0,18178767.0,3.1935673596831016e-08,1.861658796641259e-09,2.8318168344624215e-08,1.9159821818075654e-09,-1.6804198417536243e-07,9.019861562111749e-08,-11.32747440331356,7.9191806220239425,self_verification_5_base,elementary_mathematics
0.25396825396825395,0.03877779391800654,0.4365079365079365,0.04418294918852961,0.3968253968253968,0.04375888492727055,690240.0,5798880.0,6123932.0,3.573156114732738e-08,1.1507266237173396e-08,2.6290990151289925e-08,1.0760350428217214e-08,-1.2208058920584924e-07,1.9130782220481378e-07,-26.42081871853389,38.31942826440643,self_verification_5_base,formal_logic
0.28,0.044899888641287286,0.51,0.049989998999799945,0.47,0.05016135580465918,427716.0,4765728.0,4767829.0,5.3019678138280846e-08,1.5489526010838458e-08,4.3777662010182674e-08,1.551142356512418e-08,-1.90385530699667e-05,3.370671384327225e-05,-17.43129429038409,37.91822150263873,self_verification_5_base,global_facts
0.43870967741935485,0.028183929094773623,0.7967741935483871,0.022854736083168948,0.7677419354838709,0.024022256130308235,1293508.0,14516224.0,14932435.0,2.7079498351853903e-08,2.7442158298074664e-09,2.412449733505547e-08,2.715202889045965e-09,-6.975370200334961e-08,7.966468500867326e-08,-10.91231816189139,13.492316259149058,self_verification_5_base,high_school_biology
0.35467980295566504,0.0335782330628142,0.7093596059113301,0.03186861539748736,0.6748768472906403,0.03295797566311267,997550.0,9486080.0,9773429.0,4.178341867857745e-08,5.453676550745013e-09,3.648603682149393e-08,5.361314646933289e-09,-1.2000305767790986e-07,1.5954742761697325e-07,-12.678191552094113,17.162221800458113,self_verification_5_base,high_school_chemistry
0.47,0.04990991885387111,0.79,0.0407308237088326,0.76,0.04292346959909279,473488.0,4583104.0,4730897.0,7.786615586468421e-08,1.567555061923684e-08,6.811654694204856e-08,1.5462162399931687e-08,-2.029866096499836e-07,4.003764295477017e-07,-12.520984006939448,26.54154083951818,self_verification_5_base,high_school_computer_science
0.42424242424242425,0.038475556169042996,0.6909090909090909,0.03597589420273597,0.6727272727272727,0.036639749943912406,532935.0,6299680.0,6958323.0,4.624214642171046e-08,9.134232379819887e-09,3.867234920052275e-08,8.268824041395042e-09,-2.760496685126569e-08,7.796205238271892e-08,-16.369908853611797,24.34428635617468,self_verification_5_base,high_school_european_history
0.5,0.035533452725935076,0.7676767676767676,0.030012551923490127,0.7424242424242424,0.031156269519646826,799657.0,9459456.0,9882077.0,3.091027490092641e-08,5.371041978939688e-09,2.6691591274598887e-08,5.203263048278747e-09,-5.975217808042002e-08,1.0236227846585109e-07,-13.648159519283617,22.550071729234933,self_verification_5_base,high_school_geography
0.49222797927461137,0.03598643927766684,0.8756476683937824,0.023752701425891296,0.8549222797927462,0.025416343096306464,831694.0,9067552.0,9406524.0,4.655491742562475e-08,5.235472886867712e-09,4.229754998269759e-08,5.137937886581257e-09,-6.114188959865781e-08,1.0262694404356165e-07,-9.144828684807887,15.039776462076546,self_verification_5_base,high_school_government_and_politics
