accuracy_base,accuracy_base_err,accuracy_large,accuracy_large_err,dynamic_accuracy,dynamic_accuracy_err,cost_base,cost_large,dynamic_cost,ibc_base2large,ibc_base2large_err,ibc_base2model,ibc_base2model_err,ibc_large2model,ibc_large2model_err,dibc_base2large,dibc_base2large_err,experiment_name,subject
0.548936170212766,0.032459811567530784,0.7914893617021277,0.026500417661460662,0.723404255319149,0.029241883869628796,1637559.0,7628712.0,6100681.0,4.0485227382669366e-08,6.9942459717070724e-09,3.9091041003670305e-08,9.788883632925589e-09,4.4557411716764066e-08,2.5826308239934766e-08,-3.4436916108216664,29.374798499428945,self_verification_1_base,conceptual_physics
0.39473684210526316,0.04577976144331969,0.6578947368421053,0.04443300220434016,0.5701754385964912,0.04657047260594964,768870.0,3568040.0,3273153.5,9.401283049505465e-08,2.2791457770851064e-08,7.00554056644258e-08,2.60768680155352e-08,2.9746800292863217e-07,2.1827693589657148e-07,-25.483143847997518,33.10164537918203,self_verification_1_base,econometrics
0.4896551724137931,0.04151385182556014,0.696551724137931,0.03817992067859091,0.593103448275862,0.04093793981266236,1020774.0,4698512.0,3808330.5,5.62564684390617e-08,1.5335865797739348e-08,3.7110736898810466e-08,2.0915681239946273e-08,1.162103187519275e-07,6.288465578440892e-08,-34.03294247130057,41.29987006786847,self_verification_1_base,electrical_engineering
0.7645502645502645,0.021822586566705056,0.9417989417989417,0.01204200046500994,0.8677248677248677,0.017448554290680467,2612466.0,12191508.0,9301866.5,1.8503799988420263e-08,2.6019916659896988e-09,1.5423594860945033e-08,4.176847182578448e-09,2.5634347400559576e-08,7.336728332690738e-09,-16.64633820838332,25.43465206703187,self_verification_1_base,elementary_mathematics
0.38095238095238093,0.043262548817095035,0.5873015873015873,0.04385930181830388,0.49206349206349204,0.044715725362943506,845454.0,3945452.0,3289559.0,6.656430305735887e-08,1.987288266665777e-08,4.546085831464323e-08,2.5456565880329046e-08,1.452037073700974e-07,9.549565242659953e-08,-31.70384691706405,43.3395877993854,self_verification_1_base,formal_logic
0.31,0.046249324319388704,0.53,0.04990991885387112,0.45,0.05,698964.0,3261832.0,2965454.0,8.584133088399404e-08,2.6549983590577428e-08,6.176952027143292e-08,3.005096197884451e-08,2.6992556802461726e-07,2.3836792826971047e-07,-28.042215054996944,41.483199972933186,self_verification_1_base,global_facts
0.7032258064516129,0.025946549997035873,0.8483870967741935,0.020369682627046713,0.7645161290322581,0.024137632429337762,2105571.0,9866598.0,7635078.0,1.8703876474412553e-08,4.250349818278923e-09,1.1084229133021289e-08,6.408881737833533e-09,3.758468117782295e-08,1.4153582930819421e-08,-40.73833224794423,36.816388466272535,self_verification_1_base,high_school_biology
0.4630541871921182,0.034997185454459304,0.7635467980295566,0.029822387633775285,0.6551724137931034,0.03344283744280457,1386234.0,6472592.0,5332915.0,5.9078148026041104e-08,9.039904219506372e-09,4.867842792487794e-08,1.2265213088258506e-08,9.509219211798885e-08,3.931680733742233e-08,-17.603327877812045,24.289524741452432,self_verification_1_base,high_school_chemistry
0.67,0.04702127178203499,0.88,0.03249615361854384,0.81,0.039427724440366255,666924.0,3112312.0,2634982.5,8.587594279517196e-08,2.3373663668003994e-08,7.113609681826023e-08,3.11799879946202e-08,1.4664922239249817e-07,1.070403090203493e-07,-17.16411546370868,42.7389254679955,self_verification_1_base,high_school_computer_science
0.5575757575757576,0.03866601609741977,0.6787878787878788,0.03635139065311446,0.6121212121212121,0.038049136539710086,861402.0,3789926.0,3202716.0,4.139017512307265e-08,1.812194832896387e-08,2.3296941181513653e-08,2.3169706583182297e-08,1.1353121824673756e-07,8.96149801348972e-08,-43.71383761426285,61.16324739774005,self_verification_1_base,high_school_european_history
0.6515151515151515,0.03386270249864623,0.898989898989899,0.021415450443479405,0.8181818181818182,0.027479603010538825,1382535.0,6507480.0,5297022.0,4.8288273820450274e-08,7.817888166510137e-09,4.257688597935483e-08,1.1140606776777572e-08,6.675826902550999e-08,2.878159874082386e-08,-11.827691050485734,27.1302805876458,self_verification_1_base,high_school_geography
0.6839378238341969,0.03346693341095607,0.927461139896373,0.018670440725472588,0.8134715025906736,0.0281120912101175,1316175.0,6207600.0,5060033.5,4.9785761012828804e-08,7.834647593001177e-09,3.459897823501521e-08,1.1674391091873332e-08,9.933161808548737e-08,2.940764002686536e-08,-30.504269632235324,25.87414599167766,self_verification_1_base,high_school_government_and_politics
0.5794871794871795,0.024996501719198216,0.7923076923076923,0.020541154002096,0.7,0.023234581088428425,2704230.0,12619740.0,10055759.0,2.1463395510721356e-08,3.2629420003499753e-09,1.6392891942998582e-08,4.642200878101918e-09,3.600170684092133e-08,1.2095508872569715e-08,-23.623958125311372,24.548002588571123,self_verification_1_base,high_school_macroeconomics
0.5370370370370371,0.030345434575622686,0.7444444444444445,0.026544645381797044,0.7111111111111111,0.027634907264178537,1855986.0,8661268.0,7269788.0,3.047741554389772e-08,5.924374413473896e-09,3.2153757022158187e-08,7.581191338583563e-09,2.395530897557516e-08,2.753793447875877e-08,5.500274378075037,32.23852622787457,self_verification_1_base,high_school_mathematics
0.5840336134453782,0.03194916864894073,0.8613445378151261,0.0224010546149522,0.7563025210084033,0.02788682807838051,1644660.0,7675080.0,5791160.0,4.598534171247573e-08,6.470519736629694e-09,4.154561860919454e-08,1.0227381174587113e-08,5.5757153598200965e-08,1.898692811899811e-08,-9.654648498733907,25.61727076957745,self_verification_1_base,high_school_microeconomics
0.31125827814569534,0.03767907023777604,0.6821192052980133,0.03789429311570815,0.5695364238410596,0.04042809961395634,1016952.0,4745776.0,4009498.5,9.945787925424153e-08,1.433123537232826e-08,8.630714533437134e-08,1.8467317548801237e-08,1.5290808351056993e-07,7.525867436054257e-08,-13.222415376717736,22.385754797194426,self_verification_1_base,high_school_physics
0.7541284403669725,0.018444995631527388,0.8807339449541285,0.013882975063841382,0.8440366972477065,0.015555802713590066,3784968.0,17328584.0,13468045.0,9.347983920037015e-09,1.7045532844032356e-09,9.28509159647641e-09,2.4918565453471374e-09,9.505731636546613e-09,5.400784688478489e-09,-0.6727902411748614,32.22749677291766,self_verification_1_base,high_school_psychology
0.5277777777777778,0.033968149233109785,0.8101851851851852,0.0266827339522202,0.7407407407407407,0.029886910547627002,1424988.0,6649944.0,6078902.0,5.404971973111495e-08,8.267045135465614e-09,4.57599695574441e-08,9.721811733856649e-09,1.2161004697455622e-07,7.016102804269906e-08,-15.337267639703716,22.16328787400374,self_verification_1_base,high_school_statistics
0.6176470588235294,0.034024153009164594,0.8333333333333334,0.026092678795214562,0.7254901960784313,0.03132179803083291,1104750.0,4956350.0,4154891.0,5.599913659513032e-08,1.1132358893891558e-08,3.535677113120407e-08,1.516194153203513e-08,1.3455852046692597e-07,5.086498278230855e-08,-36.86193523512523,29.84315364408962,self_verification_1_base,high_school_us_history
0.5822784810126582,0.03203572976030536,0.70042194092827,0.0297550510263444,0.6666666666666666,0.03068582059661078,1237845.0,5705560.0,4882726.5,2.644382193483958e-08,9.786307274300795e-09,2.3152518306564538e-08,1.2170794636977185e-08,4.102321339809744e-08,5.194637500620644e-08,-12.446399149053295,56.286621445082254,self_verification_1_base,high_school_world_history
0.5381165919282511,0.03338504306627608,0.7130044843049327,0.030292230623880402,0.6188340807174888,0.0325962511841683,1561056.0,7106078.0,5386996.5,3.153962101082405e-08,8.129762320302913e-09,2.109742396392147e-08,1.2195473093877722e-08,5.477948752717302e-08,2.5885163622191776e-08,-33.108188089257425,42.33726906838861,self_verification_1_base,human_aging
0.6259541984732825,0.042276402373077206,0.7862595419847328,0.03581712186222986,0.7022900763358778,0.04010358942462197,908580.0,4275040.0,3376383.5,4.761837167572177e-08,1.6459137577918843e-08,3.0932721289436264e-08,2.3612783233285064e-08,9.34388897747415e-08,5.983325802851867e-08,-35.040363202492046,54.43405411671433,self_verification_1_base,human_sexuality
0.6611570247933884,0.04302876352599956,0.8016528925619835,0.036250452537384875,0.71900826446281,0.04103203830514515,806298.0,3757194.0,3124848.0,4.761125697706562e-08,1.9066546779229183e-08,2.495147383900348e-08,2.5643928011719443e-08,1.3069526509090514e-07,8.658467055467362e-08,-47.5933310245881,57.80540776010509,self_verification_1_base,international_law
0.6111111111111112,0.04690951899250204,0.7685185185185185,0.04058573518019419,0.7222222222222222,0.043300437496507437,737616.0,3366888.0,2745809.5,5.986729688195338e-08,2.3592032625809214e-08,5.5328886937992304e-08,3.178931778080747e-08,7.454177901230888e-08,9.555560845068353e-08,-7.580783132583946,64.38925406999215,self_verification_1_base,jurisprudence
0.6871165644171779,0.036317228019871146,0.7914110429447853,0.031823863798322596,0.7300613496932515,0.034878251684978955,1110975.0,5264000.0,4117698.0,2.5112894463097937e-08,1.1627108659702499e-08,1.4282920400739806e-08,1.6746833081625644e-08,5.35196599600574e-08,4.11889205424702e-08,-43.125152611429165,71.69699245934589,self_verification_1_base,logical_fallacies
0.39285714285714285,0.04614809315083047,0.6517857142857143,0.045015979002180774,0.6071428571428571,0.04635550135609972,760314.0,3594332.0,3218074.0,9.136447666478175e-08,2.2747810374410356e-08,8.718740409385548e-08,2.6613698399094805e-08,1.186495892256303e-07,1.717341184750944e-07,-4.571878177830585,37.59022222983695,self_verification_1_base,machine_learning
0.6699029126213593,0.04633489325381589,0.8446601941747572,0.03569141619240679,0.7475728155339806,0.04301250399690878,729948.0,3406424.0,2666155.5,6.529379734897603e-08,2.1852466244387705e-08,4.0114452047428455e-08,3.265239626106448e-08,1.3115157357198996e-07,7.55027820665606e-08,-38.56315044286891,54.07053297901646,self_verification_1_base,management
0.7649572649572649,0.027719415867043625,0.8760683760683761,0.021540319629687988,0.8162393162393162,0.0253721396717229,1640712.0,7416906.0,5779913.0,1.9236042125855045e-08,6.077507560889866e-09,1.2389359995335168e-08,9.078581083033014e-09,3.6548146405671764e-08,2.0331541224334197e-08,-35.592987817994505,51.395659924943736,self_verification_1_base,marketing
0.54,0.049839743177508444,0.87,0.03363034344160047,0.72,0.04512608598542129,694590.0,3269420.0,2315323.5,1.2816380110531568e-07,2.3351005721631973e-08,1.1106082523746189e-07,4.148347003615819e-08,1.5721680144513687e-07,5.898704773015097e-08,-13.34462283449272,36.01289346715609,self_verification_1_base,medical_genetics
0.6871008939974457,0.0165703444758312,0.8722860791826309,0.011928002150772892,0.7918263090676884,0.014518592248904028,5510826.0,24889088.0,19320235.0,9.556336124735295e-09,1.05360283245805e-09,7.583627588280041e-09,1.5953629789408473e-09,1.4448176332710261e-08,3.3741365916909602e-09,-20.642937949295888,18.848049440000437,self_verification_1_base,miscellaneous
0.5780346820809249,0.02655077959473571,0.7514450867052023,0.02323388050642302,0.6791907514450867,0.025131000233647866,2370294.0,10972822.0,8937840.0,2.015807500124119e-08,4.101249696823168e-09,1.5402415051856778e-08,5.566512091545666e-09,3.550612991177101e-08,1.6818544162831285e-08,-23.59183577346345,31.689348784488146,self_verification_1_base,moral_disputes
0.28938547486033517,0.01515806925251047,0.5016759776536313,0.016713062870149484,0.43798882681564244,0.01659339422756497,5995638.0,27979644.0,23710122.0,9.656588648733815e-09,1.0263416576669966e-09,8.38880500020815e-09,1.2687134067054798e-09,1.4916693446711086e-08,5.5161616888028976e-09,-13.12869062401139,16.05815683426301,self_verification_1_base,moral_scenarios
0.5620915032679739,0.028361845240236428,0.7843137254901961,0.023512318110604623,0.6895424836601307,0.02649303322514592,2096154.0,9845752.0,7475393.5,2.8675322542178603e-08,4.753861115944128e-09,2.369312249290199e-08,7.214915748325199e-09,3.998181786850612e-08,1.4943682423337636e-08,-17.374521391863276,28.647729244899462,self_verification_1_base,nutrition
0.5787781350482315,0.02799827770531716,0.7459807073954984,0.024684080527266155,0.662379421221865,0.02685882587948856,2158779.0,9809002.0,7544220.5,2.1855908298002147e-08,4.879033379185899e-09,1.5523571498016177e-08,7.204274132814632e-09,3.691362110368412e-08,1.6106969200308595e-08,-28.973112046616745,36.57784067008688,self_verification_1_base,philosophy
0.6203703703703703,0.026960818274441686,0.808641975308642,0.02185390118841539,0.7253086419753086,0.024836057868294684,2205450.0,9816800.0,7577555.5,2.4735638873297336e-08,4.559716829333154e-09,1.953391861067105e-08,6.823530376430986e-09,3.7214932685257626e-08,1.47737601296342e-08,-21.02925373899139,31.191231839106987,self_verification_1_base,prehistory
0.450354609929078,0.029627434528731584,0.648936170212766,0.02842297150595282,0.5602836879432624,0.029609912075594054,1889805.0,8772540.0,7017348.0,2.8852129318314297e-08,5.965167977566014e-09,2.1438938301284737e-08,8.169045352898774e-09,5.050870917227489e-08,2.3384352030323908e-08,-25.693739741849598,32.21287443400112,self_verification_1_base,professional_accounting
0.3533246414602347,0.012204428289799356,0.47522816166883963,0.012750395755948449,0.42242503259452413,0.012615600475735015,8903895.0,40833660.0,34090897.5,3.817864622824657e-09,5.527741255430478e-10,2.74349403563562e-09,6.968998683534207e-10,7.831082449413798e-09,2.660144295003374e-09,-28.140615064401143,21.01057634633077,self_verification_1_base,professional_law
0.5220588235294118,0.030287434803922104,0.7977941176470589,0.024353302069167016,0.7169117647058824,0.027365861131513815,1674882.0,7834316.0,6853250.0,4.4766336341561106e-08,6.309673862634524e-09,3.762825298944968e-08,7.882666250996905e-09,8.244333504695558e-08,3.733995357237192e-08,-15.945203327895353,21.222999211927355,self_verification_1_base,professional_medicine
0.5441176470588235,0.02013247113861206,0.7467320261437909,0.01757910725512595,0.6633986928104575,0.01911721391149511,4160397.0,19444586.0,15009915.5,1.3256469092666113e-08,1.748680683557778e-09,1.0994132666038037e-08,2.55891555674275e-09,1.879132470683749e-08,5.8563540952184585e-09,-17.065905037108788,22.18770326464312,self_verification_1_base,professional_psychology
0.5909090909090909,0.04687852165584059,0.6636363636363637,0.04504776661761559,0.6181818181818182,0.04653429807913509,765519.0,3571722.0,2801474.5,2.5916611423789637e-08,2.3168171086501368e-08,1.3395541932388613e-08,3.2443384322039615e-08,5.9012908778730895e-08,8.408573773982416e-08,-48.31291130871977,133.4388879149121,self_verification_1_base,public_relations
0.5510204081632653,0.03177708826458009,0.6938775510204082,0.029444620811551244,0.6489795918367347,0.03055531675557369,1563807.0,7308616.0,5876323.5,2.4867170145629367e-08,7.541015273181628e-09,2.2715086115837344e-08,1.0222368378091265e-08,3.134692053730188e-08,2.9626372710249447e-08,-8.654318192173836,49.57004942218543,self_verification_1_base,security_studies
0.7064676616915423,0.03212004106764495,0.835820895522388,0.0261286832848825,0.7960199004975125,0.02849317624532607,1379541.0,6017508.0,4656525.0,2.7890072057616137e-08,8.927483873371155e-09,2.7327639929267335e-08,1.3102497852616445e-08,2.9244299910340947e-08,2.8405687901464144e-08,-2.0166033532897054,56.48660166333686,self_verification_1_base,sociology
0.75,0.04330127018922193,0.84,0.036660605559646724,0.79,0.040936018074033236,697110.0,3253180.0,2342902.5,3.5210303317201785e-08,2.2196665901175296e-08,2.430440046360646e-08,3.620640726851164e-08,5.492830483012041e-08,6.036875670495088e-08,-30.97361234109935,111.65710883490287,self_verification_1_base,us_foreign_policy
0.4939759036144578,0.03880470955322908,0.4939759036144578,0.03880470955322908,0.5120481927710844,0.038913644958358196,1131216.0,5420408.0,4299068.0,0.0,1.2794518532657286e-08,5.704903245677691e-09,1.7347789442919255e-08,-1.611668999288937e-08,4.90085339703664e-08,inf,inf,self_verification_1_base,virology
0.6941176470588235,0.03534022363359666,0.8294117647058824,0.02884929291348367,0.7411764705882353,0.0336914216633236,1200720.0,5505850.0,4316108.0,3.142625603571992e-08,1.0596733348934628e-08,1.5105284969131234e-08,1.567273991936923e-08,7.416338510168345e-08,3.72814532817175e-08,-51.934188558884756,52.438987360654856,self_verification_1_base,world_religions
0.5437916935657413,0.004218430664984022,0.7278530951868589,0.0037694379849596486,0.6566243454558497,0.004021720211356192,92785383.0,429095744.0,346489984.5,5.472962565703339e-10,1.6821342839045603e-11,4.447402657381773e-10,2.2972884789821666e-11,8.622734075946513e-10,6.672740816323208e-11,-18.738661118354813,4.884381430922478,self_verification_1_base,all
,,,,,,0.0,0.0,0.0,,,,,,,,,self_verification_5_base,abstract_algebra
0.5481481481481482,0.04283316090150368,0.7407407407407407,0.03771667238646782,0.6518518518518519,0.04115324610336955,939504.0,4396252.0,3203507.0,5.5714964640926255e-08,1.6510350614742357e-08,4.580546214104122e-08,2.6236377268084778e-08,7.452463761230505e-08,4.680159668071753e-08,-17.78606979964924,53.019385485467176,self_verification_5_base,anatomy
0.5592105263157895,0.040269986340015655,0.8355263157894737,0.030068134406091428,0.7368421052631579,0.03583496176361067,1037568.0,4618194.0,3753935.5,7.716968749980706e-08,1.403580956339914e-08,6.53930585413676e-08,1.984474628944275e-08,1.1418367366513124e-07,5.4125701485038434e-08,-15.260692818626358,29.98076989818383,self_verification_5_base,astronomy
0.55,0.049749371855331,0.72,0.044899888641287286,0.67,0.04725815626252607,674028.0,3199504.0,2654006.5,6.731404297645272e-08,2.6535561498531772e-08,6.060671870931932e-08,3.4655576395129044e-08,9.165944848509835e-08,1.1949992575872735e-07,-9.964227329919419,62.5321300701695,self_verification_5_base,business_ethics
0.6264150943396226,0.029716853989454912,0.7735849056603774,0.025708914788513115,0.690566037735849,0.028450154794118682,1846545.0,8632260.0,6330030.5,2.1688180437986976e-08,5.7907340214017564e-09,1.4308274978524275e-08,9.175905198128337e-09,3.606020508577811e-08,1.6655710642065205e-08,-34.02731492650602,45.82871277931034,self_verification_5_base,clinical_knowledge
0.5833333333333334,0.04108388738263623,0.8125,0.03252603124165832,0.6805555555555556,0.0389907368735733,984012.0,4519256.0,3385787.0,6.482343698671623e-08,1.4822358435500738e-08,4.047932142778662e-08,2.3582829850906186e-08,1.1640763394891649e-07,4.4797147674218524e-08,-37.554496784732756,39.081846083604276,self_verification_5_base,college_biology
0.3,0.04582575694955839,0.53,0.04990991885387112,0.44,0.04988876515698589,684456.0,3194128.0,3147014.5,9.16454421135511e-08,2.6998316300273378e-08,5.685144129570933e-08,2.7508519334534353e-08,1.9102804928523677e-06,1.4978366668330443e-06,-37.965882443702,35.14184158760184,self_verification_5_base,college_chemistry
0.43,0.04950757517794625,0.7,0.0458257569495584,0.67,0.04725815626252609,667452.0,3114776.0,2690166.0,1.1032458309565875e-07,2.756525082175132e-08,1.1865246396672987e-07,3.3836810205274523e-08,7.065306987588591e-08,1.550318147486831e-07,7.548526935153054,40.77681018340623,self_verification_5_base,college_computer_science
0.39,0.048774993593028795,0.54,0.049839743177508444,0.54,0.05009082659620331,684786.0,3195668.0,3211632.5,5.97399638852005e-08,2.7773194234712968e-08,5.936252954027877e-08,2.766882884101082e-08,0.0,4.426183505877828e-06,-0.6317954018971794,65.41581953059446,self_verification_5_base,college_mathematics
0.49710982658959535,0.038013660983569376,0.6878612716763006,0.03522907222031022,0.6242774566473989,0.03692820767264865,1158312.0,5405456.0,4618657.5,4.491287441318337e-08,1.2202988451165859e-08,3.674998061835256e-08,1.5315656100914767e-08,8.08133404282059e-08,6.486673001125312e-08,-18.17495295387894,40.70791568965868,self_verification_5_base,college_medicine
0.38235294117647056,0.048117418633817924,0.7156862745098039,0.04466426292055084,0.5882352941176471,0.04897104952726363,696294.0,3249372.0,2714164.5,1.3056135900796347e-07,2.571483483401521e-08,1.0202951722678761e-07,3.4023277367131845e-08,2.3813377127965669e-07,1.238401246309193e-07,-21.853205265300268,30.265172706507947,self_verification_5_base,college_physics
0.72,0.04489988864128729,0.75,0.04330127018922193,0.71,0.04560480215720687,680997.0,3246236.0,2228061.0,1.1694816740272555e-08,2.4316596112488065e-08,-6.463856698882534e-09,4.1367662680865486e-08,3.928597736145558e-08,6.176461270746045e-08,-155.27112431461575,371.9270841542282,self_verification_5_base,computer_security
0.548936170212766,0.032459811567530784,0.7914893617021277,0.026500417661460662,0.7063829787234043,0.029771642712491265,1637559.0,7628712.0,5841315.0,4.0485227382669366e-08,6.9942459717070724e-09,3.745384092479162e-08,1.0477610604330843e-08,4.761470617815931e-08,2.22992048553105e-08,-7.487635994297028,30.417401234273196,self_verification_5_base,conceptual_physics
0.39473684210526316,0.04577976144331969,0.6578947368421053,0.04443300220434016,0.5789473684210527,0.04644602091222324,768870.0,3568040.0,3019111.5,9.401283049505465e-08,2.2791457770851064e-08,8.186255844796635e-08,2.8981412798094218e-08,1.4382085903911468e-07,1.1709527985174843e-07,-12.9240572622983,37.36215604616041,self_verification_5_base,econometrics
0.4896551724137931,0.04151385182556014,0.696551724137931,0.03817992067859091,0.6,0.040824829046386304,1020774.0,4698512.0,3847686.5,5.62564684390617e-08,1.5335865797739348e-08,3.903369049668389e-08,2.0596420334283547e-08,1.1348005453284018e-07,6.569630457051283e-08,-30.61475137038493,41.209033851798964,self_verification_5_base,electrical_engineering
0.7645502645502645,0.021822586566705056,0.9417989417989417,0.01204200046500994,0.8703703703703703,0.017299498524777884,2612466.0,12191508.0,8962636.5,1.8503799988420263e-08,2.6019916659896988e-09,1.6664136155101004e-08,4.385356823230148e-09,2.2121837746894355e-08,6.527979845268015e-09,-9.942086676631432,26.871038210133484,self_verification_5_base,elementary_mathematics
0.38095238095238093,0.043262548817095035,0.5873015873015873,0.04385930181830388,0.5238095238095238,0.04467062628403266,845454.0,3945452.0,3493367.0,6.656430305735887e-08,1.987288266665777e-08,5.395084463014567e-08,2.3484954254584147e-08,1.4044275632251343e-07,1.384755991079189e-07,-18.949283396453666,42.78231387461687,self_verification_5_base,formal_logic
0.31,0.046249324319388704,0.53,0.04990991885387112,0.44,0.04988876515698589,698964.0,3261832.0,3001646.0,8.584133088399404e-08,2.6549983590577428e-08,5.6455906634090164e-08,2.9543197350548574e-08,3.459063900440455e-07,2.7122261690805286e-07,-34.232256125683016,39.97795712888465,self_verification_5_base,global_facts
0.7032258064516129,0.025946549997035873,0.8483870967741935,0.020369682627046713,0.7838709677419354,0.023415293433568577,2105571.0,9866598.0,7611029.0,1.8703876474412553e-08,4.250349818278923e-09,1.4648220237139672e-08,6.3482376915140505e-09,2.860303942475629e-08,1.3759482671362621e-08,-21.683506319244227,38.32372109297996,self_verification_5_base,high_school_biology
0.4630541871921182,0.034997185454459304,0.7635467980295566,0.029822387633775285,0.6108374384236454,0.03430462416103873,1386234.0,6472592.0,5096933.0,5.9078148026041104e-08,9.039904219506372e-09,3.98262567865319e-08,1.3206737174447518e-08,1.1100814926221633e-07,3.3042545568717995e-08,-32.58716104476251,24.619839189349456,self_verification_5_base,high_school_chemistry
0.67,0.04702127178203499,0.88,0.03249615361854384,0.8,0.04020151261036849,666924.0,3112312.0,2371460.5,8.587594279517196e-08,2.3373663668003994e-08,7.626706732299367e-08,3.629377109077061e-08,1.0798385371427332e-07,6.977505638970823e-08,-11.189251796742443,48.687482632240354,self_verification_5_base,high_school_computer_science
0.5575757575757576,0.03866601609741977,0.6787878787878788,0.03635139065311446,0.6363636363636364,0.037563357751878974,861402.0,3789926.0,3847234.0,4.139017512307265e-08,1.812194832896387e-08,2.6387244422284555e-08,1.805458111566975e-08,-7.402848192964765e-07,9.121352221840961e-07,-36.24756516776568,51.78679112655639,self_verification_5_base,high_school_european_history
0.6515151515151515,0.03386270249864623,0.898989898989899,0.021415450443479405,0.7828282828282829,0.02937661648494561,1382535.0,6507480.0,5079958.0,4.8288273820450274e-08,7.817888166510137e-09,3.55147710481412e-08,1.2124477826366875e-08,8.137290785123881e-08,2.546644794059517e-08,-26.45259762194988,27.788909240347813,self_verification_5_base,high_school_geography
0.6839378238341969,0.03346693341095607,0.927461139896373,0.018670440725472588,0.8290155440414507,0.027171213683164552,1316175.0,6207600.0,4544889.5,4.9785761012828804e-08,7.834647593001177e-09,4.493358586126269e-08,1.3351482613150936e-08,5.920789930353017e-08,1.9827602577878652e-08,-9.746110238860872,30.34672496934876,self_verification_5_base,high_school_government_and_politics
